booking_id,check_in_date,check_out_date,ADR,room_type,occupancy_rate,advance_booking_days,length_of_stay,guest_id
10347,2022-01-15,2022-01-16,225.8,Deluxe Queen,0.74,1,1,G59212
10348,2022-01-15,2022-01-17,224.28,Standard King,0.67,21,2,G87860
10349,2022-01-15,2022-01-18,560.73,Presidential Suite,0.81,3,3,G89602
10350,2022-01-15,2022-01-16,321.28,Executive Suite,0.7,3,1,G82628
10351,2022-01-15,2022-01-16,535.61,Presidential Suite,0.66,3,1,G84943
10352,2022-01-15,2022-01-16,558.59,Presidential Suite,0.76,3,1,G48607
10353,2022-01-15,2022-01-16,544.21,Presidential Suite,0.81,3,1,G20739
10354,2022-01-15,2022-01-17,348.75,Executive Suite,0.77,3,2,G96643
10355,2022-01-15,2022-01-17,228.65,Deluxe Queen,0.87,1,2,G58418
10356,2022-01-15,2022-01-16,212.83,Standard King,0.71,7,1,G45200
10357,2022-01-15,2022-01-18,527.47,Presidential Suite,0.67,14,3,G55061
10358,2022-01-15,2022-01-18,541.56,Presidential Suite,0.67,3,3,G60738
10359,2022-01-15,2022-01-17,541.75,Presidential Suite,0.77,21,2,G40886
10360,2022-01-15,2022-01-17,326.95,Executive Suite,0.66,21,2,G84870
10361,2022-01-15,2022-01-17,557.02,Presidential Suite,0.68,7,2,G68856
10362,2022-01-15,2022-01-16,232.96,Standard King,0.7,3,1,G15593
10363,2022-01-15,2022-01-17,318.13,Executive Suite,0.86,3,2,G29382
10364,2022-01-15,2022-01-19,535.32,Presidential Suite,0.67,30,4,G60868
10365,2022-01-15,2022-01-17,540.89,Presidential Suite,0.76,3,2,G11620
10366,2022-01-15,2022-01-18,548.5,Presidential Suite,0.69,1,3,G84264
10367,2022-01-15,2022-01-20,548.31,Presidential Suite,0.68,1,5,G23237
10368,2022-01-15,2022-01-19,259.7,Deluxe Queen,0.72,21,4,G95824
10369,2022-01-15,2022-01-17,337.88,Executive Suite,0.75,1,2,G91034
10370,2022-01-15,2022-01-17,552.23,Presidential Suite,0.87,3,2,G41139
10371,2022-01-15,2022-01-19,194.83,Standard Double,0.66,21,4,G49722
10372,2022-01-16,2022-01-20,258.71,Deluxe Queen,0.89,14,4,G39878
10373,2022-01-16,2022-01-19,207.02,Standard King,0.73,14,3,G64627
10374,2022-01-16,2022-01-17,550.82,Presidential Suite,0.86,3,1,G73499
10375,2022-01-16,2022-01-19,559.69,Presidential Suite,0.69,7,3,G50779
10376,2022-01-16,2022-01-19,541.14,Presidential Suite,0.79,7,3,G32772
10377,2022-01-16,2022-01-17,230.01,Standard King,0.66,1,1,G16626
10378,2022-01-16,2022-01-17,253.19,Deluxe Queen,0.78,21,1,G93284
10379,2022-01-16,2022-01-17,192.25,Standard Double,0.76,7,1,G72204
10380,2022-01-16,2022-01-18,547.05,Presidential Suite,0.71,21,2,G21847
10381,2022-01-16,2022-01-17,226.1,Deluxe Queen,0.84,21,1,G38091
10382,2022-01-16,2022-01-18,220.9,Standard King,0.75,3,2,G12628
10383,2022-01-16,2022-01-17,183.96,Standard Double,0.85,1,1,G39329
10384,2022-01-16,2022-01-21,249.33,Deluxe Queen,0.83,14,5,G46094
10385,2022-01-16,2022-01-20,350.82,Executive Suite,0.7,7,4,G49602
10386,2022-01-16,2022-01-18,557.97,Presidential Suite,0.78,1,2,G96816
10387,2022-01-16,2022-01-18,247.46,Deluxe Queen,0.82,3,2,G73142
10388,2022-01-16,2022-01-17,178.45,Standard Double,0.72,3,1,G95998
10389,2022-01-16,2022-01-18,232.53,Deluxe Queen,0.66,3,2,G88647
10390,2022-01-16,2022-01-18,341.42,Executive Suite,0.81,14,2,G48745
10391,2022-01-16,2022-01-18,261.28,Deluxe Queen,0.8,14,2,G84978
10392,2022-01-16,2022-01-19,208.73,Standard King,0.81,14,3,G72355
10393,2022-01-16,2022-01-19,245.29,Deluxe Queen,0.87,21,3,G33741
10394,2022-01-16,2022-01-17,228.9,Deluxe Queen,0.85,3,1,G33995
10395,2022-01-16,2022-01-17,251.18,Deluxe Queen,0.87,3,1,G65112
10396,2022-01-16,2022-01-18,239.87,Deluxe Queen,0.68,7,2,G17035
10397,2022-01-16,2022-01-18,548.21,Presidential Suite,0.7,7,2,G25704
10398,2022-01-16,2022-01-18,336.19,Executive Suite,0.69,21,2,G36253
10399,2022-01-16,2022-01-18,241.37,Deluxe Queen,0.76,30,2,G51469
10400,2022-01-16,2022-01-18,226.16,Standard King,0.69,7,2,G93165
10401,2022-01-16,2022-01-17,165.19,Standard Double,0.69,14,1,G30766
10402,2022-01-16,2022-01-19,346.41,Executive Suite,0.76,1,3,G66283
10403,2022-01-16,2022-01-18,332.16,Executive Suite,0.78,1,2,G58903
10404,2022-01-16,2022-01-19,200.68,Standard Double,0.65,7,3,G10540
10405,2022-01-16,2022-01-20,204.05,Standard King,0.68,3,4,G75973
10406,2022-01-16,2022-01-17,537.24,Presidential Suite,0.89,1,1,G69759
10407,2022-01-16,2022-01-18,548.85,Presidential Suite,0.9,21,2,G54922
10408,2022-01-16,2022-01-17,329.37,Executive Suite,0.88,30,1,G62873
10409,2022-01-16,2022-01-19,174.14,Standard Double,0.83,1,3,G87292
10410,2022-01-17,2022-01-20,164.93,Standard King,0.74,14,3,G93928
10411,2022-01-17,2022-01-19,215.85,Deluxe Queen,0.66,7,2,G24170
10412,2022-01-17,2022-01-18,136.93,Standard Double,0.68,3,1,G43126
10413,2022-01-17,2022-01-18,288.07,Executive Suite,0.65,14,1,G65164
10414,2022-01-17,2022-01-18,161.5,Standard Double,0.68,7,1,G23751
10415,2022-01-17,2022-01-18,463.75,Presidential Suite,0.68,1,1,G36037
10416,2022-01-17,2022-01-18,442.99,Presidential Suite,0.7,7,1,G63707
10417,2022-01-17,2022-01-19,191.41,Deluxe Queen,0.82,30,2,G73001
10418,2022-01-17,2022-01-18,194.38,Deluxe Queen,0.68,1,1,G85255
10419,2022-01-17,2022-01-18,265.97,Executive Suite,0.83,7,1,G23276
10420,2022-01-17,2022-01-19,210.77,Deluxe Queen,0.72,60,2,G16564
10421,2022-01-17,2022-01-21,167.53,Standard Double,0.74,21,4,G98705
10422,2022-01-17,2022-01-18,202.04,Deluxe Queen,0.87,21,1,G11267
10423,2022-01-17,2022-01-18,186.53,Standard King,0.76,3,1,G91501
10424,2022-01-17,2022-01-18,220.14,Deluxe Queen,0.7,21,1,G62530
10425,2022-01-17,2022-01-18,298.49,Executive Suite,0.86,3,1,G65278
10426,2022-01-17,2022-01-19,164.52,Standard King,0.89,1,2,G30892
10427,2022-01-17,2022-01-19,151.64,Standard Double,0.82,21,2,G33758
10428,2022-01-17,2022-01-19,450.19,Presidential Suite,0.82,1,2,G27125
10429,2022-01-17,2022-01-18,296.82,Executive Suite,0.66,3,1,G44290
10430,2022-01-17,2022-01-21,185.49,Deluxe Queen,0.84,7,4,G84057
10431,2022-01-17,2022-01-19,199.12,Standard King,0.78,3,2,G91033
10432,2022-01-17,2022-01-20,152.31,Standard Double,0.82,7,3,G94070
10433,2022-01-17,2022-01-20,265.95,Executive Suite,0.8,21,3,G11526
10434,2022-01-17,2022-01-19,180.22,Standard King,0.69,7,2,G74441
10435,2022-01-18,2022-01-19,173.24,Standard King,0.79,7,1,G59628
10436,2022-01-18,2022-01-19,292.68,Executive Suite,0.79,3,1,G21536
10437,2022-01-18,2022-01-19,277.88,Executive Suite,0.81,7,1,G23453
10438,2022-01-18,2022-01-20,276.49,Executive Suite,0.67,1,2,G89194
10439,2022-01-18,2022-01-22,460.5,Presidential Suite,0.81,7,4,G69796
10440,2022-01-18,2022-01-19,199.53,Deluxe Queen,0.76,3,1,G83420
10441,2022-01-18,2022-01-21,459.0,Presidential Suite,0.76,3,3,G22771
10442,2022-01-18,2022-01-20,160.09,Standard King,0.85,7,2,G81786
10443,2022-01-18,2022-01-19,449.96,Presidential Suite,0.77,21,1,G63636
10444,2022-01-18,2022-01-19,145.17,Standard Double,0.86,1,1,G38257
10445,2022-01-18,2022-01-19,292.98,Executive Suite,0.84,3,1,G16094
10446,2022-01-18,2022-01-22,439.93,Presidential Suite,0.8,7,4,G76086
10447,2022-01-18,2022-01-19,198.55,Standard King,0.79,14,1,G66729
10448,2022-01-18,2022-01-20,454.32,Presidential Suite,0.69,30,2,G85832
10449,2022-01-18,2022-01-19,189.22,Standard King,0.8,3,1,G52184
10450,2022-01-18,2022-01-20,470.26,Presidential Suite,0.82,7,2,G42537
10451,2022-01-18,2022-01-20,200.91,Deluxe Queen,0.85,3,2,G28111
10452,2022-01-18,2022-01-22,284.1,Executive Suite,0.86,7,4,G81802
10453,2022-01-18,2022-01-23,213.47,Deluxe Queen,0.7,7,5,G91810
10454,2022-01-18,2022-01-22,212.46,Deluxe Queen,0.83,1,4,G33306
10455,2022-01-18,2022-01-20,456.7,Presidential Suite,0.84,14,2,G83699
10456,2022-01-18,2022-01-23,283.31,Executive Suite,0.82,14,5,G79979
10457,2022-01-19,2022-01-21,292.33,Executive Suite,0.69,1,2,G97851
10458,2022-01-19,2022-01-22,143.0,Standard Double,0.72,1,3,G42841
10459,2022-01-19,2022-01-21,193.58,Standard King,0.84,3,2,G14234
10460,2022-01-19,2022-01-20,217.56,Deluxe Queen,0.83,21,1,G39400
10461,2022-01-19,2022-01-21,450.56,Presidential Suite,0.82,14,2,G97096
10462,2022-01-19,2022-01-21,172.06,Standard Double,0.89,60,2,G50980
10463,2022-01-19,2022-01-22,437.15,Presidential Suite,0.87,3,3,G68073
10464,2022-01-19,2022-01-22,196.46,Standard King,0.84,7,3,G81645
10465,2022-01-19,2022-01-22,442.86,Presidential Suite,0.76,1,3,G99477
10466,2022-01-19,2022-01-20,142.48,Standard Double,0.74,7,1,G66165
10467,2022-01-19,2022-01-20,207.26,Deluxe Queen,0.71,7,1,G53327
10468,2022-01-19,2022-01-20,288.39,Executive Suite,0.73,1,1,G16665
10469,2022-01-19,2022-01-21,468.73,Presidential Suite,0.79,14,2,G19552
10470,2022-01-19,2022-01-24,206.02,Deluxe Queen,0.85,7,5,G30889
10471,2022-01-19,2022-01-21,281.72,Executive Suite,0.87,3,2,G96944
10472,2022-01-19,2022-01-20,198.24,Deluxe Queen,0.8,60,1,G72240
10473,2022-01-19,2022-01-26,467.95,Presidential Suite,0.82,1,7,G68414
10474,2022-01-19,2022-01-21,196.18,Standard King,0.89,7,2,G99463
10475,2022-01-19,2022-01-22,200.25,Deluxe Queen,0.71,1,3,G47070
10476,2022-01-19,2022-01-22,171.45,Standard Double,0.85,3,3,G68400
10477,2022-01-19,2022-01-23,261.75,Executive Suite,0.78,1,4,G22577
10478,2022-01-20,2022-01-22,456.33,Presidential Suite,0.81,3,2,G37941
10479,2022-01-20,2022-01-21,293.43,Executive Suite,0.87,21,1,G67047
10480,2022-01-20,2022-01-21,164.88,Standard Double,0.73,7,1,G21471
10481,2022-01-20,2022-01-23,137.17,Standard Double,0.79,7,3,G39837
10482,2022-01-20,2022-01-22,201.31,Deluxe Queen,0.73,3,2,G61052
10483,2022-01-20,2022-01-22,156.39,Standard Double,0.84,7,2,G86756
10484,2022-01-20,2022-01-21,163.04,Standard Double,0.68,30,1,G99899
10485,2022-01-20,2022-01-21,209.26,Deluxe Queen,0.75,30,1,G96602
10486,2022-01-20,2022-01-22,153.96,Standard Double,0.75,1,2,G81529
10487,2022-01-20,2022-01-21,223.41,Deluxe Queen,0.88,14,1,G94926
10488,2022-01-20,2022-01-21,223.3,Deluxe Queen,0.69,21,1,G15475
10489,2022-01-20,2022-01-22,157.91,Standard Double,0.67,7,2,G37532
10490,2022-01-20,2022-01-24,193.47,Deluxe Queen,0.69,21,4,G34116
10491,2022-01-20,2022-01-21,184.68,Standard King,0.82,1,1,G84356
10492,2022-01-20,2022-01-25,169.06,Standard Double,0.77,90,5,G82045
10493,2022-01-20,2022-01-21,146.63,Standard Double,0.83,1,1,G73857
10494,2022-01-20,2022-01-22,199.29,Deluxe Queen,0.72,3,2,G19149
10495,2022-01-20,2022-01-22,172.71,Standard King,0.73,7,2,G86568
10496,2022-01-20,2022-01-22,182.62,Standard King,0.76,3,2,G10633
10497,2022-01-21,2022-01-24,191.43,Standard King,0.72,7,3,G57118
10498,2022-01-21,2022-01-23,187.18,Standard King,0.76,7,2,G50038
10499,2022-01-21,2022-01-22,282.07,Executive Suite,0.86,7,1,G28350
10500,2022-01-21,2022-01-24,442.86,Presidential Suite,0.83,7,3,G12441
10501,2022-01-21,2022-01-24,460.27,Presidential Suite,0.84,7,3,G37886
10502,2022-01-21,2022-01-23,157.06,Standard Double,0.77,90,2,G29481
10503,2022-01-21,2022-01-25,200.7,Deluxe Queen,0.86,7,4,G27548
10504,2022-01-21,2022-01-22,280.04,Executive Suite,0.65,3,1,G41310
10505,2022-01-21,2022-01-24,462.37,Presidential Suite,0.69,1,3,G84233
10506,2022-01-21,2022-01-26,461.38,Presidential Suite,0.77,14,5,G57028
10507,2022-01-21,2022-01-23,143.75,Standard Double,0.74,1,2,G15610
10508,2022-01-21,2022-01-24,180.72,Standard King,0.88,3,3,G16086
10509,2022-01-21,2022-01-23,174.22,Standard Double,0.78,14,2,G45847
10510,2022-01-21,2022-01-23,208.15,Deluxe Queen,0.74,3,2,G87028
10511,2022-01-21,2022-01-23,155.67,Standard Double,0.78,30,2,G56255
10512,2022-01-21,2022-01-23,204.47,Deluxe Queen,0.78,7,2,G28214
10513,2022-01-21,2022-01-22,266.62,Executive Suite,0.7,7,1,G34498
10514,2022-01-21,2022-01-24,174.49,Standard King,0.71,1,3,G53283
10515,2022-01-21,2022-01-23,154.26,Standard Double,0.69,3,2,G63857
10516,2022-01-21,2022-01-22,144.75,Standard Double,0.68,7,1,G77193
10517,2022-01-21,2022-01-22,170.63,Standard Double,0.88,1,1,G77717
10518,2022-01-21,2022-01-23,283.97,Executive Suite,0.83,1,2,G96736
10519,2022-01-22,2022-01-24,173.66,Standard Double,0.77,7,2,G38752
10520,2022-01-22,2022-01-25,339.03,Executive Suite,0.7,21,3,G96461
10521,2022-01-22,2022-01-25,535.58,Presidential Suite,0.76,3,3,G87410
10522,2022-01-22,2022-01-24,174.19,Standard Double,0.7,1,2,G76107
10523,2022-01-22,2022-01-24,348.06,Executive Suite,0.88,1,2,G88618
10524,2022-01-22,2022-01-24,200.11,Standard Double,0.67,14,2,G96427
10525,2022-01-22,2022-01-24,231.08,Standard King,0.88,1,2,G98940
10526,2022-01-22,2022-01-24,335.88,Executive Suite,0.78,1,2,G40079
10527,2022-01-22,2022-01-24,346.58,Executive Suite,0.84,7,2,G85513
10528,2022-01-22,2022-01-23,182.02,Standard Double,0.88,14,1,G20986
10529,2022-01-22,2022-01-24,248.93,Deluxe Queen,0.65,3,2,G10932
10530,2022-01-22,2022-01-24,545.9,Presidential Suite,0.7,3,2,G51405
10531,2022-01-22,2022-01-23,329.49,Executive Suite,0.71,14,1,G80268
10532,2022-01-22,2022-01-24,337.59,Executive Suite,0.75,90,2,G36698
10533,2022-01-22,2022-01-24,337.08,Executive Suite,0.79,1,2,G73407
10534,2022-01-22,2022-01-24,264.54,Deluxe Queen,0.75,14,2,G28096
10535,2022-01-22,2022-01-24,194.91,Standard Double,0.69,14,2,G38109
10536,2022-01-22,2022-01-24,541.02,Presidential Suite,0.82,7,2,G16822
10537,2022-01-22,2022-01-24,210.56,Standard King,0.86,21,2,G71822
10538,2022-01-22,2022-01-23,542.42,Presidential Suite,0.67,3,1,G14948
10539,2022-01-22,2022-01-24,352.23,Executive Suite,0.72,14,2,G88311
10540,2022-01-22,2022-01-25,202.83,Standard Double,0.76,7,3,G36438
10541,2022-01-22,2022-01-23,536.44,Presidential Suite,0.78,7,1,G40365
10542,2022-01-22,2022-01-23,531.78,Presidential Suite,0.65,3,1,G30636
10543,2022-01-22,2022-01-25,204.87,Standard Double,0.75,3,3,G86818
10544,2022-01-22,2022-01-25,215.71,Standard King,0.67,1,3,G47289
10545,2022-01-22,2022-01-24,561.6,Presidential Suite,0.72,60,2,G89477
10546,2022-01-22,2022-01-24,213.19,Standard King,0.69,1,2,G76353
10547,2022-01-22,2022-01-24,187.35,Standard Double,0.68,3,2,G77277
10548,2022-01-22,2022-01-25,260.04,Deluxe Queen,0.82,7,3,G59424
10549,2022-01-22,2022-01-23,544.35,Presidential Suite,0.84,3,1,G99337
10550,2022-01-22,2022-01-26,350.86,Executive Suite,0.71,7,4,G60157
10551,2022-01-22,2022-01-23,222.08,Standard King,0.89,3,1,G77699
10552,2022-01-22,2022-01-25,525.39,Presidential Suite,0.67,3,3,G98302
10553,2022-01-22,2022-01-27,228.04,Deluxe Queen,0.74,7,5,G85197
10554,2022-01-22,2022-01-25,232.31,Deluxe Queen,0.7,30,3,G36170
10555,2022-01-22,2022-01-26,224.42,Standard King,0.7,3,4,G42728
10556,2022-01-22,2022-01-25,539.24,Presidential Suite,0.67,1,3,G96956
10557,2022-01-23,2022-01-27,525.26,Presidential Suite,0.86,60,4,G58653
10558,2022-01-23,2022-01-27,537.62,Presidential Suite,0.79,21,4,G46009
10559,2022-01-23,2022-01-26,322.31,Executive Suite,0.75,7,3,G85584
10560,2022-01-23,2022-01-26,197.17,Standard King,0.79,7,3,G75860
10561,2022-01-23,2022-01-25,240.75,Deluxe Queen,0.89,1,2,G77922
10562,2022-01-23,2022-01-24,327.63,Executive Suite,0.74,14,1,G23205
10563,2022-01-23,2022-01-27,239.46,Deluxe Queen,0.72,1,4,G45311
10564,2022-01-23,2022-01-25,353.34,Executive Suite,0.76,1,2,G64931
10565,2022-01-23,2022-01-25,239.6,Deluxe Queen,0.79,7,2,G85483
10566,2022-01-23,2022-01-26,227.57,Standard King,0.79,21,3,G59923
10567,2022-01-23,2022-01-28,200.83,Standard King,0.85,1,5,G33148
10568,2022-01-23,2022-01-30,334.98,Executive Suite,0.78,21,7,G51383
10569,2022-01-23,2022-01-25,327.0,Executive Suite,0.75,7,2,G31409
10570,2022-01-23,2022-01-24,173.62,Standard Double,0.67,21,1,G53864
10571,2022-01-23,2022-01-25,239.44,Deluxe Queen,0.71,30,2,G12599
10572,2022-01-23,2022-01-27,319.85,Executive Suite,0.7,60,4,G85483
10573,2022-01-23,2022-01-26,531.98,Presidential Suite,0.82,3,3,G73896
10574,2022-01-23,2022-01-25,350.59,Executive Suite,0.81,3,2,G28985
10575,2022-01-23,2022-01-27,220.62,Standard King,0.8,3,4,G63054
10576,2022-01-23,2022-01-25,168.16,Standard Double,0.81,3,2,G45058
10577,2022-01-23,2022-01-24,550.79,Presidential Suite,0.87,3,1,G57600
10578,2022-01-23,2022-01-25,545.84,Presidential Suite,0.86,1,2,G26389
10579,2022-01-23,2022-01-28,221.48,Standard King,0.67,14,5,G31877
10580,2022-01-23,2022-01-24,319.12,Executive Suite,0.79,21,1,G13455
10581,2022-01-23,2022-01-30,335.96,Executive Suite,0.8,1,7,G21050
10582,2022-01-23,2022-01-24,327.37,Executive Suite,0.81,3,1,G27206
10583,2022-01-23,2022-01-24,558.54,Presidential Suite,0.87,14,1,G52624
10584,2022-01-23,2022-01-27,333.69,Executive Suite,0.79,30,4,G27709
10585,2022-01-23,2022-01-25,532.08,Presidential Suite,0.81,7,2,G83922
10586,2022-01-23,2022-01-25,335.94,Executive Suite,0.74,3,2,G80735
10587,2022-01-23,2022-01-25,227.19,Standard King,0.71,3,2,G49789
10588,2022-01-23,2022-01-26,165.0,Standard Double,0.74,21,3,G71498
10589,2022-01-23,2022-01-27,525.33,Presidential Suite,0.77,30,4,G11197
10590,2022-01-23,2022-01-25,346.92,Executive Suite,0.79,14,2,G34716
10591,2022-01-23,2022-01-25,350.29,Executive Suite,0.83,3,2,G94671
10592,2022-01-23,2022-01-24,348.14,Executive Suite,0.81,1,1,G77713
10593,2022-01-23,2022-01-25,557.3,Presidential Suite,0.84,3,2,G45235
10594,2022-01-23,2022-01-24,322.52,Executive Suite,0.68,1,1,G69682
10595,2022-01-23,2022-01-26,543.11,Presidential Suite,0.73,7,3,G29942
10596,2022-01-23,2022-01-24,203.79,Standard Double,0.72,60,1,G26389
10597,2022-01-23,2022-01-24,344.08,Executive Suite,0.77,1,1,G54815
10598,2022-01-23,2022-01-26,327.46,Executive Suite,0.77,90,3,G14159
10599,2022-01-23,2022-01-26,228.21,Deluxe Queen,0.72,1,3,G61435
10600,2022-01-23,2022-01-24,186.73,Standard Double,0.71,21,1,G60014
10601,2022-01-24,2022-01-27,173.98,Standard Double,0.89,3,3,G42396
10602,2022-01-24,2022-01-27,142.97,Standard Double,0.82,1,3,G37321
10603,2022-01-24,2022-01-29,275.56,Executive Suite,0.69,30,5,G15529
10604,2022-01-24,2022-01-25,455.84,Presidential Suite,0.7,7,1,G16827
10605,2022-01-24,2022-01-25,198.93,Standard King,0.65,3,1,G46188
10606,2022-01-24,2022-01-27,439.79,Presidential Suite,0.66,1,3,G72294
10607,2022-01-24,2022-01-27,441.2,Presidential Suite,0.77,3,3,G99908
10608,2022-01-24,2022-01-29,448.54,Presidential Suite,0.67,14,5,G56598
10609,2022-01-24,2022-01-27,188.05,Standard King,0.71,1,3,G83184
10610,2022-01-24,2022-01-26,217.22,Deluxe Queen,0.82,1,2,G56945
10611,2022-01-24,2022-01-25,170.03,Standard King,0.79,14,1,G81137
10612,2022-01-24,2022-01-25,267.59,Executive Suite,0.83,3,1,G46087
10613,2022-01-24,2022-01-26,471.58,Presidential Suite,0.69,1,2,G48754
10614,2022-01-24,2022-01-26,206.66,Deluxe Queen,0.78,14,2,G34318
10615,2022-01-24,2022-01-26,159.79,Standard Double,0.73,7,2,G18302
10616,2022-01-24,2022-01-25,467.76,Presidential Suite,0.84,14,1,G30202
10617,2022-01-24,2022-01-26,446.33,Presidential Suite,0.67,3,2,G96362
10618,2022-01-25,2022-01-26,168.41,Standard Double,0.7,21,1,G73618
10619,2022-01-25,2022-01-27,163.95,Standard King,0.81,21,2,G78920
10620,2022-01-25,2022-01-26,463.05,Presidential Suite,0.8,3,1,G19289
10621,2022-01-25,2022-01-26,172.21,Standard Double,0.87,7,1,G20480
10622,2022-01-25,2022-01-26,292.04,Executive Suite,0.88,7,1,G64519
10623,2022-01-25,2022-01-26,216.77,Deluxe Queen,0.78,7,1,G19225
10624,2022-01-25,2022-01-26,188.12,Deluxe Queen,0.68,7,1,G40279
10625,2022-01-25,2022-01-26,450.41,Presidential Suite,0.79,14,1,G33448
10626,2022-01-25,2022-01-27,464.97,Presidential Suite,0.81,1,2,G56918
10627,2022-01-25,2022-01-27,288.1,Executive Suite,0.85,1,2,G82085
10628,2022-01-25,2022-01-27,280.19,Executive Suite,0.8,7,2,G56179
10629,2022-01-25,2022-02-01,207.0,Deluxe Queen,0.75,21,7,G93000
10630,2022-01-25,2022-01-27,293.05,Executive Suite,0.79,3,2,G59160
10631,2022-01-25,2022-01-26,472.05,Presidential Suite,0.76,60,1,G62047
10632,2022-01-25,2022-02-01,164.05,Standard Double,0.78,7,7,G49562
10633,2022-01-25,2022-01-26,147.01,Standard Double,0.66,21,1,G46170
10634,2022-01-25,2022-01-27,455.45,Presidential Suite,0.67,7,2,G70341
10635,2022-01-25,2022-01-26,191.24,Deluxe Queen,0.71,21,1,G43586
10636,2022-01-26,2022-01-28,157.82,Standard Double,0.67,3,2,G52558
10637,2022-01-26,2022-01-29,266.92,Executive Suite,0.79,14,3,G22499
10638,2022-01-26,2022-01-27,460.69,Presidential Suite,0.75,21,1,G17329
10639,2022-01-26,2022-01-29,198.92,Deluxe Queen,0.87,3,3,G39716
10640,2022-01-26,2022-01-28,472.15,Presidential Suite,0.66,7,2,G78731
10641,2022-01-26,2022-01-28,147.77,Standard Double,0.82,3,2,G30079
10642,2022-01-26,2022-02-02,161.95,Standard Double,0.84,60,7,G85399
10643,2022-01-26,2022-01-28,438.6,Presidential Suite,0.69,14,2,G54062
10644,2022-01-26,2022-01-29,154.03,Standard Double,0.72,7,3,G62235
10645,2022-01-26,2022-01-28,452.38,Presidential Suite,0.77,14,2,G35966
10646,2022-01-26,2022-01-28,275.81,Executive Suite,0.9,7,2,G78714
10647,2022-01-26,2022-01-27,169.69,Standard King,0.82,3,1,G85499
10648,2022-01-26,2022-01-28,139.5,Standard Double,0.7,3,2,G55157
10649,2022-01-26,2022-01-29,461.22,Presidential Suite,0.74,1,3,G67961
10650,2022-01-26,2022-01-27,440.83,Presidential Suite,0.7,21,1,G58997
10651,2022-01-26,2022-01-30,190.31,Standard King,0.66,1,4,G91396
10652,2022-01-26,2022-01-29,194.75,Standard King,0.82,1,3,G24585
10653,2022-01-26,2022-01-27,203.0,Deluxe Queen,0.78,3,1,G36712
10654,2022-01-26,2022-01-27,455.93,Presidential Suite,0.83,7,1,G28526
10655,2022-01-26,2022-01-30,150.06,Standard Double,0.71,7,4,G17878
10656,2022-01-26,2022-01-28,193.03,Deluxe Queen,0.77,3,2,G11092
10657,2022-01-27,2022-01-29,286.41,Executive Suite,0.74,30,2,G24141
10658,2022-01-27,2022-01-31,146.7,Standard Double,0.89,3,4,G76655
10659,2022-01-27,2022-01-29,171.15,Standard Double,0.67,7,2,G36066
10660,2022-01-27,2022-01-29,473.67,Presidential Suite,0.66,14,2,G79391
10661,2022-01-27,2022-01-29,198.34,Deluxe Queen,0.74,1,2,G56125
10662,2022-01-27,2022-01-28,210.01,Deluxe Queen,0.78,60,1,G18127
10663,2022-01-27,2022-01-31,220.15,Deluxe Queen,0.66,21,4,G82737
10664,2022-01-27,2022-01-29,194.02,Deluxe Queen,0.68,3,2,G60096
10665,2022-01-27,2022-01-29,473.42,Presidential Suite,0.71,7,2,G41504
10666,2022-01-27,2022-02-01,441.11,Presidential Suite,0.73,30,5,G81071
10667,2022-01-27,2022-01-28,168.27,Standard King,0.85,7,1,G28102
10668,2022-01-27,2022-01-31,212.54,Deluxe Queen,0.76,30,4,G29025
10669,2022-01-27,2022-01-29,471.68,Presidential Suite,0.89,7,2,G25517
10670,2022-01-27,2022-01-31,172.7,Standard King,0.84,14,4,G64269
